2958875,My Guantanamo Diary: The Detainees and the Stories They Told Me,Mahvish Rukhsana Khan,"Khan, Mahvish Rukhsana",,1586484982,9.78159E+12,0,4.05,PublicAffairs,Hardcover,320,2008,2008,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#103), on-our-shelf (#577)",read,,,,,,,0
889070,"The Baltimore Case: A Trial of Politics, Science, and Character",Daniel J. Kevles,"Kevles, Daniel J.",,393041034,9.78039E+12,0,3.33,W. W. Norton & Company,Hardcover,448,1998,1998,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#576), d-spencer (#102)",read,,,,,,,0
215605,The Church Of Dead Girls,Stephen Dobyns,"Dobyns, Stephen",,140273913,9.78014E+12,0,3.62,,,448,,1997,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#575), d-spencer (#101)",read,,,,,,,0
38401,Company,Max Barry,"Barry, Max",,1400079373,9.7814E+12,0,3.7,Vintage,Paperback,338,2007,2006,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#574), d-spencer (#100)",read,,,,,,,0
1169451,The Hazards of Space Travel: A Tourist's Guide,Neil F. Comins,"Comins, Neil F.",,1400065976,9.7814E+12,0,4,Villard,Hardcover,272,2007,2007,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#573), d-spencer (#99)",read,,,,,,,0
50598,Little Stalker,Jennifer Belle,"Belle, Jennifer",,1594489467,9.78159E+12,0,3.32,Riverhead Hardcover,Hardcover,352,2007,2007,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#572), d-spencer (#98)",read,,,,,,,0
4130085,You Can't Be President: The Outrageous Barriers to Democracy in America,John R. MacArthur,"MacArthur, John R.",,1933633603,9.78193E+12,0,3.29,Melville House,Paperback,288,2008,2008,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#97), on-our-shelf (#571)",read,,,,,,,0
3878008,The Human Body Shop,Andrew Kimbrell,"Kimbrell, Andrew",,895264188,9.7809E+12,0,4.22,Gateway Editions,Paperback,349,1997,1997,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#570), d-spencer (#96)",read,,,,,,,0
131527,The Tetherballs of Bougainville,Mark Leyner,"Leyner, Mark",,067976349X,9.78068E+12,0,3.74,Vintage,Paperback,240,1998,1997,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#95), on-our-shelf (#569)",read,,,,,,,0
255021,Huxley: From Devil's Disciple To Evolution's High Priest,Adrian Desmond,"Desmond, Adrian",,738201405,9.78074E+12,0,4.25,Basic Books,Paperback,848,1999,1997,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#568), d-spencer (#94)",read,,,,,,,0
9734448,Out of the Wild,Sarah Durst,"Durst, Sarah",,1440634068,9.78144E+12,0,0,Razorbill,ebook,272,2008,2008,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#567), d-spencer (#93)",read,,,,,,,0
136294,Heroes Like Us,John Brussig,"Brussig, John",John Brownjohn,374527601,9.78037E+12,0,3.34,"Farrar, Straus and Giroux",Paperback,262,2000,1995,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#566), d-spencer (#92)",read,,,,,,,0
110948,Cross Channel,Julian Barnes,"Barnes, Julian",,330349112,9.78033E+12,0,3.46,Picador (in association with Jonathan Cape),Paperback,224,1997,1995,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#91), on-our-shelf (#565)",read,,,,,,,0
499078,Mr. Darwin's Shooter,Roger McDonald,"McDonald, Roger",Roger Macdonald,140288597,9.78014E+12,0,3.26,Penguin Books,Paperback,384,2000,1998,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#564), d-spencer (#90)",read,,,,,,,0
2943565,Wisdom For A Young Ceo,Douglas Barry,"Barry, Douglas",,762418311,9.78076E+12,0,3.13,Running Press,Hardcover,128,2004,2004,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#563), d-spencer (#89)",read,,,,,,,0
1683191,The Fiction Class,Susan  Breen,"Breen, Susan",,452289106,9.78045E+12,0,3.31,Plume,Paperback,304,2008,2008,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#562), d-spencer (#88)",read,,,,,,,0
1490476,The Pinball Theory of Apocalypse,Jonathan Selwood,"Selwood, Jonathan",,61173878,9.78006E+12,0,3.37,Harper Perennial,Paperback,208,2007,2007,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#561), d-spencer (#87)",read,,,,,,,0
1134535,The Sabotage Cafe,Joshua Furst,"Furst, Joshua",,375414320,9.78038E+12,0,3.01,Knopf,Hardcover,272,2009,2007,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#560), d-spencer (#86)",read,,,,,,,0
3364316,Four Crows,Andrea Peters,"Peters, Andrea",,975893327,9.78098E+12,0,2.86,Bella International,Paperback,296,2004,2004,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#559), d-spencer (#85)",read,,,,,,,0
869763,Welcome to Miami,Michael Largo,"Largo, Michael",,966617347,9.78097E+12,0,4,Tropical Press,Paperback,250,2001,2001,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#558), d-spencer (#84)",read,,,,,,,0
49423,Out of Sheer Rage: Wrestling With D.H. Lawrence,Geoff Dyer,"Dyer, Geoff",,865475407,9.78087E+12,0,4.02,North Point Press,Paperback,256,1999,1997,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#557), d-spencer (#83)",read,,,,,,,0
431641,"What's So Funny? (Dortmunder, #14)",Donald E. Westlake,"Westlake, Donald E.",,446582409,9.78045E+12,0,3.75,Grand Central Publishing,Hardcover,368,2008,2007,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#82), on-our-shelf (#556)",read,,,,,,,0
288439,The Weight of Numbers,Simon Ings,"Ings, Simon",,802170307,9.7808E+12,0,3.18,"Grove Press, Black Cat",Paperback,432,2007,2006,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#555), d-spencer (#81)",read,,,,,,,0
5333448,Nanovision: Engineering the Future,Colin Milburn,"Milburn, Colin",,822342650,9.78082E+12,0,4,Duke University Press Books,Paperback,296,2008,2008,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#554), d-spencer (#80)",read,,,,,,,0
1716757,All Over,Roy Kesey,"Kesey, Roy",,979312302,9.78098E+12,0,4.12,Dzanc Books,Paperback,145,2007,2007,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#79), on-our-shelf (#553)",read,,,,,,,0
8088932,"The American Dream: Walking in the Shoes of Carnies, Arms Dealers, Immigrant Dreamers, Pot Farmers, and Christian Believ",Harmon Leon,"Leon, Harmon",,786726415,9.78079E+12,0,3,Nation Books,ebook,304,2008,2008,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#75), on-our-shelf (#549)",read,,,,,,,0
5058483,Dead glamorous: the autobiography of seduction and self-destruction,Carole Morin,"Morin, Carole",,575400358,9.78058E+12,0,3.12,Indigo,,189,1997,1997,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#552), d-spencer (#78)",read,,,,,,,0
493730,Traders in a Brave New World: The Uruguay Round and the Future of the International Trading System,Ernest H. Preeg,"Preeg, Ernest H.",,226679594,9.78023E+12,0,0,University Of Chicago Press,Hardcover,304,1995,1995,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#77), on-our-shelf (#551)",read,,,,,,,0
381710,"Everything Conceivable: How Assisted Reproduction Is Changing Men, Women, and the World",Liza Mundy,"Mundy, Liza",,1400044286,9.7814E+12,0,4.17,Knopf,Hardcover,432,2007,2007,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#76), on-our-shelf (#550)",read,,,,,,,0
8680,Fierce Invalids Home from Hot Climates,Tom Robbins,"Robbins, Tom",,055337933X,9.78055E+12,0,3.96,Bantam,Paperback,445,2001,2000,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#548), d-spencer (#74)",read,,,,,,,0
3587828,The Anti-Intellectual Presidency: The Decline of Presidential Rhetoric from George Washington to George W. Bush,Elvin T. Lim,"Lim, Elvin T.",,019534264X,9.7802E+12,0,3.58,"Oxford University Press, USA",Hardcover,178,2008,2008,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#547), d-spencer (#73)",read,,,,,,,0
68789,You're Lucky You're Funny: How Life Becomes a Sitcom,Phil Rosenthal,"Rosenthal, Phil",,670037990,9.78067E+12,0,4.02,Viking Adult,Hardcover,256,2006,2006,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#546), d-spencer (#72)",read,,,,,,,0
5546852,The Edge of Medicine: The Technology That Will Change Our Lives,William Hanson,"Hanson, William","William C. Hanson, III",230605753,9.78023E+12,0,3.1,Palgrave Macmillan,Hardcover,256,2008,2008,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#545), d-spencer (#71)",read,,,,,,,0
8979106,Mavericks at Work,"William C.; LaBarre, Polly G. Taylor","Taylor, William C.; LaBarre, Polly G.",,61206962,9.78006E+12,0,3.75,HarperCollins,,336,,,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#543), d-spencer (#69)",read,,,,,,,0
321566,Dictionary of the Khazars (Male Edition),Milorad Pavi€à,"Pavi€à, Milorad",Christina Pribichevich-Zoric,679724613,9.78068E+12,0,4.17,Vintage,Paperback,352,1989,1984,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#542), d-spencer (#68)",read,,,,,,,0
1331653,Salmon Fishing In The Yemen,Paul Torday,"Torday, Paul",,753821788,9.78075E+12,0,3.46,Phoenix,Paperback,330,2007,2007,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#544), d-spencer (#70)",read,,,,,,,0
6795520,The Luneberg Variation,Paolo Maurensig,"Maurensig, Paolo",,,,0,3.92,Henry Holt and Company,Paperback,,1993,1993,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#541), d-spencer (#67)",read,,,,,,,0
129155,Tales of the Night,Peter HÌüeg,"HÌüeg, Peter",Barbara Haveland,140279733,9.78014E+12,0,3.82,Penguin Books,Paperback,288,1999,1990,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#540), d-spencer (#66)",read,,,,,,,0
222472,Halting State,Charles Stross,"Stross, Charles",,441014984,9.78044E+12,0,3.75,Ace Hardcover,Hardcover,351,2007,2007,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#539), d-spencer (#65)",read,,,,,,,0
44094,Blauwe Maandagen,Arnon Grunberg,"Grunberg, Arnon",,9038826702,9.78904E+12,0,3.16,,Paperback,270,1994,1994,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#64), on-our-shelf (#538)",read,,,,,,,0
135052,Wicked Women,Fay Weldon,"Weldon, Fay",Laura Hammond Hough,871137372,9.78087E+12,0,3.45,Atlantic Monthly Press,Paperback,320,1999,1996,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#537), d-spencer (#63)",read,,,,,,,0
1718500,Deep Inside: Extreme Erotic Fantasies,Polly Frost,"Frost, Polly",,765315874,9.78077E+12,0,3.75,Tor Books,Paperback,272,2007,2007,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#536), d-spencer (#62)",read,,,,,,,0
2707820,Still Waters: A Mystery,Nigel McCrery,"McCrery, Nigel",,307377032,9.78031E+12,0,3.53,Pantheon,Hardcover,275,2008,2010,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#535), d-spencer (#61)",read,,,,,,,0
624591,The Club of Angels,Luis Fernando Verissimo,"Verissimo, Luis Fernando",,811215008,9.78081E+12,0,3.78,New Directions Publishing Corporation,Hardcover,144,2002,1998,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#60), on-our-shelf (#534)",read,,,,,,,0
2883859,Dance of the Panther: A Memoir,Ingeborg Glasser,"Glasser, Ingeborg",,1580421911,9.78158E+12,0,3.5,Book Republic Press,Paperback,288,2007,2007,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#531), d-spencer (#57)",read,,,,,,,0
3420186,Tim and Tom: An American Comedy in Black and White,Tim Reid,"Reid, Tim","Ron Rapoport, Tom Dreesen",226709000,9.78023E+12,0,3.82,University Of Chicago Press,Hardcover,264,2008,2008,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#533), d-spencer (#59)",read,,,,,,,0
3424265,Desire: Where Sex Meets Addiction,Susan Cheever,"Cheever, Susan",,1416537929,9.78142E+12,0,3.16,Simon & Schuster,Hardcover,176,2008,2008,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#530), d-spencer (#56)",read,,,,,,,0
586922,Fetish Lives,Gail Jones,"Jones, Gail",,807614408,9.78081E+12,0,4.8,George Braziller,Hardcover,178,1998,,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#532), d-spencer (#58)",read,,,,,,,0
4741292,Walking to Guantanamo,Richard Fleming,"Fleming, Richard",,,9.78098E+12,0,4.45,Commons Books,Hardcover,351,2008,2008,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#55), on-our-shelf (#529)",read,,,,,,,0
14287,Almost Transparent Blue,RyÅÇ Murakami,"Murakami, RyÅÇ",Nancy Andrew,4770029047,9.78477E+12,0,3.35,Kodansha,Paperback,126,2003,1976,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#54), on-our-shelf (#528)",read,,,,,,,0
1358034,Humans,Donald E. Westlake,"Westlake, Donald E.",,446400947,9.78045E+12,0,3.52,Mysterious Press,Mass Market Paperback,335,,1992,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#527), d-spencer (#53)",read,,,,,,,0
5549574,Taste: A Life in Wine,Anthony Terlato,"Terlato, Anthony",,1572840978,9.78157E+12,0,3.33,Agate Surrey,Hardcover,300,2008,2007,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#52), on-our-shelf (#526)",read,,,,,,,0
355818,Glyph,Percival Everett,"Everett, Percival",,571221122,9.78057E+12,0,3.89,Faber and Faber,Paperback,208,2004,1999,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#51), on-our-shelf (#525)",read,,,,,,,0
465935,The Last Mrs. Astor: A New York Story,Frances Kiernan,"Kiernan, Frances",,393057208,9.78039E+12,0,3.33,W. W. Norton & Company,Hardcover,320,2007,2007,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#50), on-our-shelf (#524)",read,,,,,,,0
2998383,Do No Harm: How a Magic Bullet for Prostate Cancer Became a Medical Quandary,Stewart Justman,"Justman, Stewart",,1566636272,9.78157E+12,0,3,Ivan R. Dee Publisher,Hardcover,236,2008,2008,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#49), on-our-shelf (#523)",read,,,,,,,0
1675460,L'eros,Alberto Bevilacqua,"Bevilacqua, Alberto",,8804378654,9.7888E+12,0,2.36,Mondadori,Hardcover,256,1994,1994,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#47), on-our-shelf (#521)",read,,,,,,,0
6409363,Landmarks: A Process Reader,Roberta Birks,"Birks, Roberta","Tomi Eng, Julie Walchli",138497796,9.78014E+12,0,3,Pearson Education Canada,Paperback,418,1997,1997,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#48), on-our-shelf (#522)",read,,,,,,,0
105734,Crosscut,Meg Gardiner,"Gardiner, Meg",,340829400,9.78034E+12,0,3.87,Hodder & Stoughton,Paperback,448,2005,2005,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#46), on-our-shelf (#520)",read,,,,,,,0
2597585,"Rock Star Babylon: Outrageous Rumors, Legends, and Raucous True Tales of Rock and Roll Icons",Jon Holmes,"Holmes, Jon",,452289416,9.78045E+12,0,2.39,Plume,Paperback,288,2008,,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#45), on-our-shelf (#519)",read,,,,,,,0
121979,The Shadow of Kilimanjaro: On Foot Across East Africa,Rick Ridgeway,"Ridgeway, Rick",,805053905,9.78081E+12,0,3.81,Holt Paperbacks,Paperback,320,1999,1998,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#44), on-our-shelf (#518)",read,,,,,,,0
4306277,Rapture for the Geeks: When AI Outsmarts IQ,Richard Dooling,"Dooling, Richard",,307405257,9.78031E+12,0,3.27,Harmony,Hardcover,260,2008,2008,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#43), on-our-shelf (#517)",read,,,,,,,0
976965,"Snitch: Informants, Cooperators & the Corruption of Justice",Ethan Brown,"Brown, Ethan",,1586484923,9.78159E+12,0,3.42,PublicAffairs,Hardcover,288,2007,2007,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#516), d-spencer (#42)",read,,,,,,,0
274878,Sony,John Nathan,"Nathan, John",,618126945,9.78062E+12,0,3.59,Mariner Books,Paperback,400,2001,1900,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#41), on-our-shelf (#515)",read,,,,,,,0
71900,Elsewhere in the Land of Parrots,Jim Paul,"Paul, Jim",,156029723,9.78016E+12,0,3.69,Mariner Books,Paperback,324,2004,2003,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#40), on-our-shelf (#514)",read,,,,,,,0
3423727,Well Enough Alone,Jennifer Traig,"Traig, Jennifer",,1594489912,9.78159E+12,0,3.31,Riverhead Hardcover,Hardcover,272,2008,2008,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#39), on-our-shelf (#513)",read,,,,,,,0
124769,Angels Dance and Angels Die: The Tragic Romance of Pamela and Jim Morrison,Patricia Butler,"Butler, Patricia",Jerry Hopkins,825672708,9.78083E+12,0,3.83,Schirmer Trade Books,Paperback,237,2001,1997,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#37), on-our-shelf (#511)",read,,,,,,,0
4751474,Blood,Geoff Cochrane,"Cochrane, Geoff",,864733267,9.78086E+12,0,2,Victoria University Press,Hardcover,191,1997,1997,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#38), on-our-shelf (#512)",read,,,,,,,0
829110,Beach Boy,Ardashir Vakil,"Vakil, Ardashir",,140264892,9.78014E+12,0,3.08,Penguin Books,Paperback,211,1997,1997,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#36), on-our-shelf (#510)",read,,,,,,,0
46460,"Call for the Dead (George Smiley, #1)",John le CarrÌ©,"CarrÌ©, John le",,743431677,9.78074E+12,0,3.64,Scribner,Paperback,160,2002,1961,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#35), on-our-shelf (#509)",read,,,,,,,0
3767057,Down and Out on Murder Mile,Tony O'Neill,"O'Neill, Tony",,61582867,9.78006E+12,0,3.76,Harper Perennial,Paperback,288,2008,2008,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#34), on-our-shelf (#508)",read,,,,,,,0
449792,The Enneagram Advantage: Putting the 9 Personality Types to Work in the Office,Helen Palmer,"Palmer, Helen",Paul B. Brown,609802208,9.78061E+12,0,3.29,Three Rivers Press,Paperback,304,1998,1997,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#33), on-our-shelf (#507)",read,,,,,,,0
563867,"Shooting Elvis (Nina Zero Novels, #1)",Robert M. Eversz,"Eversz, Robert M.",,802135013,9.7808E+12,0,3.36,Grove Press,Paperback,217,1997,1996,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#32), on-our-shelf (#506)",read,,,,,,,0
40992,"Shadow and Claw (The Book of the New Sun, #1-2)",Gene Wolfe,"Wolfe, Gene",,312890176,9.78031E+12,0,4.13,Orb Books,Paperback,409,1994,1994,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#31), on-our-shelf (#505)",read,,,,,,,0
44170,"The Looking Glass Wars (The Looking Glass Wars, #1)",Frank Beddor,"Beddor, Frank",,803731531,9.7808E+12,0,3.95,Dial Books,Hardcover,364,2006,2006,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#30), on-our-shelf (#504)",read,,,,,,,0
745374,Nathan's Run,John Gilstrap,"Gilstrap, John",,60173858,9.78006E+12,0,4.09,HarperCollins Publishers,Hardcover,293,1996,1996,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#29), on-our-shelf (#503)",read,,,,,,,0
19056,Wickett's Remedy,Myla Goldberg,"Goldberg, Myla",,1400078121,9.7814E+12,0,3.25,Anchor,Paperback,384,2006,2005,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#28), on-our-shelf (#502)",read,,,,,,,0
374647,Blast from the Past,Kinky Friedman,"Friedman, Kinky",,684803798,9.78068E+12,0,3.7,Simon & Schuster,Hardcover,256,1998,1998,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#27), on-our-shelf (#501)",read,,,,,,,0
832531,The Heaven of Mercury ,Brad Watson,"Watson, Brad",,393047571,9.78039E+12,0,3.54,W. W. Norton & Company,Hardcover,288,2002,2002,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#26), on-our-shelf (#500)",read,,,,,,,0
7225818,Schrodinger's Ball: A Novel,Adam Felber,"Felber, Adam",,1588365484,9.78159E+12,0,3.54,Random House Trade Paperbacks,ebook,0,2006,2006,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#25), on-our-shelf (#499)",read,,,,,,,0
179126,On the Occasion of My Last Afternoon,Kaye Gibbons,"Gibbons, Kaye",,60797142,9.78006E+12,0,3.7,Harper Perennial,Paperback,304,2005,1998,,3/2/13,"on-our-shelf, d-spencer","on-our-shelf (#498), d-spencer (#24)",read,,,,,,,0
1063378,"Necroscope IV: Deadspeak (Necroscope, Book 4)",Brian Lumley,"Lumley, Brian",,812530322,9.78081E+12,0,4.02,Tor Books,Paperback,496,1992,1990,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#23), on-our-shelf (#497)",read,,,,,,,0
2221212,Playing,Melanie Abrams,"Abrams, Melanie",,802170471,9.7808E+12,0,3,"Grove Press, Black Cat",Paperback,288,2008,2008,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#22), on-our-shelf (#496)",read,,,,,,,0
984216,LempriÌ¬re's Dictionary,Lawrence Norfolk,"Norfolk, Lawrence",,517581841,9.78052E+12,0,3.7,Harmony Books,Hardcover,626,1992,1991,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#21), on-our-shelf (#495)",read,,,,,,,0
619371,"Sundays with Vlad: From Pennsylvania to Transylvania, One Man's Quest to Live in the World of the Undead",Paul Bibeau,"Bibeau, Paul",,307352781,9.78031E+12,0,3.49,Broadway,Paperback,304,2007,2007,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#20), on-our-shelf (#494)",read,,,,,,,0
147132,Gold,Dan Rhodes,"Rhodes, Dan",,1847670164,9.78185E+12,0,3.61,Canongate U.S.,Paperback,208,2007,2007,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#19), on-our-shelf (#493)",read,,,,,,,0
6509,Suicide Blonde,Darcey Steinke,"Steinke, Darcey",,802136648,9.7808E+12,0,3.2,Grove Press,Paperback,200,2000,1992,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#18), on-our-shelf (#492)",read,,,,,,,0
292192,The Conversations at Curlow Creek,David Malouf,"Malouf, David",,679779051,9.78068E+12,0,3.67,Vintage,Paperback,240,1998,1996,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#17), on-our-shelf (#491)",read,,,,,,,0
2608207,Pavel & I,Dan Vyleta,"Vyleta, Dan",,1596914513,9.7816E+12,0,3.67,Bloomsbury Publishing PLC,Hardcover,344,2008,2008,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#16), on-our-shelf (#490)",read,,,,,,,0
78425,The Camel Bookmobile,Masha Hamilton,"Hamilton, Masha",,61173487,9.78006E+12,0,3.37,HarperCollins Publishers,Hardcover,320,2007,2001,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#15), on-our-shelf (#489)",read,,,,,,,0
779580,"Wide Open (Thames Gateway, #1)",Nicola Barker,"Barker, Nicola",,60933755,9.78006E+12,0,3.41,Harper Perennial,Paperback,304,2001,1998,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#14), on-our-shelf (#488)",read,,,,,,,0
1203934,Stripper Lessons,John  O'Brien,"O'Brien, John",Maureen O'Brien,802135072,9.7808E+12,0,3.62,Grove Press,Paperback,192,1997,1997,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#13), on-our-shelf (#487)",read,,,,,,,0
638131,As Francesca,Martha Baer,"Baer, Martha",,767901274,9.78077E+12,0,2.76,Broadway,Paperback,288,1998,1997,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#12), on-our-shelf (#486)",read,,,,,,,0
1451590,Satyricon USA: A Journey Across the New Sexual Frontier,Eurydice,"Eurydice, Eurydice",,684839512,9.78068E+12,0,3.14,Scribner Book Company,Hardcover,256,1999,1999,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#11), on-our-shelf (#485)",read,,,,,,,0
206796,Josie and Jack,Kelly Braffet,"Braffet, Kelly",,618441433,9.78062E+12,0,3.69,Mariner Books,Paperback,256,2005,2005,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#10), on-our-shelf (#484)",read,,,,,,,0
256145,Drowning in Gruel,George Singleton,"Singleton, George",,156030616,9.78016E+12,0,4.02,Mariner Books,Paperback,320,2006,2006,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#9), on-our-shelf (#483)",read,,,,,,,0
1165305,When We Were Romans,Matthew Kneale,"Kneale, Matthew",,033043571X,9.78033E+12,0,3.38,Picador USA,Hardcover,,,2008,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#8), on-our-shelf (#482)",read,,,,,,,0
1677326,Trauma,Patrick McGrath,"McGrath, Patrick",,140004166X,9.7814E+12,0,3.11,Knopf,Hardcover,224,2008,2007,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#7), on-our-shelf (#481)",read,,,,,,,0
1906500,McMafia: A Journey Through the Global Underworld,Misha Glenny,"Glenny, Misha",,1400044111,9.7814E+12,0,3.84,Knopf,Hardcover,375,2008,2008,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#6), on-our-shelf (#480)",read,,,,,,,0
1309492,Disappearance: A Map: A Meditation on Death and Loss in the High Latitudes,Sheila Nickerson,"Nickerson, Sheila",,385481705,9.78039E+12,0,3.28,Doubleday,Hardcover,290,1996,1996,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#5), on-our-shelf (#479)",read,,,,,,,0
607901,Pushed: The Painful Truth About Childbirth and Modern Maternity Care,Jennifer Block,"Block, Jennifer",,738210730,9.78074E+12,0,4.28,Da Capo Press,Hardcover,316,2007,2007,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#4), on-our-shelf (#478)",read,,,,,,,0
16719,Girl in Landscape,Jonathan Lethem,"Lethem, Jonathan",,375703918,9.78038E+12,0,3.56,Vintage,Paperback,280,1999,1998,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#3), on-our-shelf (#477)",read,,,,,,,0
1082240,A Second Opinion: Rescuing America's Health Care A plan for universal coverage serving patients over profit,Arnold Relman,"Relman, Arnold",,1586484818,9.78159E+12,0,3.68,PublicAffairs,Hardcover,224,2007,2007,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#2), on-our-shelf (#476)",read,,,,,,,0
5804943,The Crowded Universe: The Search for Living Planets,Alan Boss,"Boss, Alan",,465009360,9.78047E+12,0,3.26,Basic Books,Hardcover,256,2009,2009,,3/2/13,"d-spencer, on-our-shelf","d-spencer (#1), on-our-shelf (#475)",read,,,,,,,0
10357575,1Q84 ,Haruki Murakami,"Murakami, Haruki","Jay Rubin, Philip Gabriel",307593312,9.78031E+12,0,3.78,Knopf,Hardcover,945,2011,2010,,3/2/13,"d-jon-l, on-our-shelf","d-jon-l (#7), on-our-shelf (#474)",read,,,,,,,0
